,ID,ResDensity,N_TraitValue,Habitat,Res_MovementDimensionality,Con_MovementDimensionality,ConTaxa,ResTaxa
207,39844,1.4983,0.8852,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
208,39844,1.5028,0.6606,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
209,39844,1.9963,1.0665,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
210,39844,1.9963,0.9601,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
211,39844,1.9963,0.9127,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
212,39844,1.9963,0.8793,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
213,39844,1.9963,0.6901,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
214,39844,1.9963,0.6232,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
215,39844,2.0007,0.6488,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
216,39844,2.9967,1.236,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
217,39844,3.0011,0.7768,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
218,39844,3.0011,0.8123,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
219,39844,3.9969,0.5049,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
220,39844,4.0015,1.4369,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
221,39844,4.0015,1.0842,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
222,39844,4.0015,0.9245,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
223,39844,4.0015,0.9089,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
224,39844,4.0059,0.8498,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
225,39844,5.0019,0.8044,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
226,39844,5.0063,0.7433,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
227,39844,5.0063,1.0842,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
228,39844,6.0022,1.0054,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
229,39845,0.2521,0.1897,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
230,39845,0.2523,0.1562,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
231,39845,0.2563,0.2271,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
232,39845,0.5004,0.2764,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
233,39845,0.505,0.2567,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
234,39845,1.0011,0.5069,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
235,39845,1.0014,0.4478,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
236,39845,1.0015,0.434,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
237,39845,1.0022,0.3216,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
238,39845,1.4985,0.5305,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
239,39845,1.4986,0.5128,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
240,39845,1.5026,0.5916,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
241,39845,1.9956,0.6094,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
242,39845,2.0014,0.3828,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
243,39845,2.0022,1.0034,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
244,39845,2.9954,0.5897,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
245,39845,2.9989999999999997,0.7315,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
246,39845,3.0051,0.4498,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
247,39845,3.9989999999999997,0.6724,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
248,39845,4.9966,1.0054,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
249,39845,5.0004,1.1118,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
250,39845,5.0032,0.6507,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
251,39845,5.9963,1.0054,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
252,39845,5.999,0.5325,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
253,39846,0.2405,0.1648,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
254,39846,0.2443,0.0599,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
255,39846,0.2443,0.1292,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
256,39846,0.4923,0.1233,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
257,39846,0.4961,0.3231,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
258,39846,0.4961,0.1827,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
259,39846,0.4961,0.1095,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
260,39846,0.4998,0.7524,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
261,39846,0.9959,0.2343,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
262,39846,0.9959,0.2521,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
263,39846,0.9996,0.1453,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
264,39846,0.9996,0.2027,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
265,39846,1.4919,0.373,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
266,39846,1.9955,0.5018,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
267,39846,1.9955,0.3356,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
268,39846,1.9955,0.3158,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
269,39846,1.9992,0.3791,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
270,39846,1.9992,0.1239,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
271,39846,2.995,0.5932,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
272,39846,3.9947,0.8349,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
273,39846,3.9985,0.5026,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
274,39846,3.9985,0.3938,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
275,39846,4.0023,0.7142,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
276,39847,0.2477,0.1932,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
277,39847,0.2518,0.0753,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
278,39847,0.2519,0.0478,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
279,39847,0.4956,0.3132,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
280,39847,0.496,0.1559,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
281,39847,0.4995,0.2876,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
282,39847,0.4999,0.1029,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
283,39847,0.4999,0.1284,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
284,39847,0.5034,0.2306,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
285,39847,0.9992,0.4529,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
286,39847,0.9996,0.3252,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
287,39847,0.9997,0.2701,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
288,39847,1.0035,0.2505,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
289,39847,1.0037,0.1738,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
290,39847,1.0038,0.1482,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
291,39847,1.4997,0.3312,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
292,39847,1.4999,0.2802,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
293,39847,1.5034,0.3843,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
294,39847,1.9954,0.638,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
295,39847,1.9956,0.5692,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
296,39847,1.9958,0.4689,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
297,39847,1.9964,0.2332,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
298,39847,1.9988,0.7814,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
299,39847,1.9994,0.5436,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
300,39847,1.9995,0.5123,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
301,39847,3.9998,0.6703,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
302,39847,4.0001,0.5622,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
303,39847,4.0041,0.4836,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
304,39847,4.0045,0.3244,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
305,39847,5.0,0.7532,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
306,39847,5.0033,0.9222,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
307,39848,0.2405,0.1147,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
308,39848,0.2405,0.16,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
309,39848,0.2443,0.1009,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
310,39848,0.2443,0.2092,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
311,39848,0.4923,0.1621,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
312,39848,0.4923,0.2034,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
313,39848,0.4961,0.3136,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
314,39848,0.4961,0.2152,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
315,39848,0.4961,0.0932,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
316,39848,0.9921,0.2862,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
317,39848,0.9959,0.2233,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
318,39848,0.9959,0.4771,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
319,39848,0.9959,0.5342,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
320,39848,0.9996,0.3807,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
321,39848,1.4957,0.5245,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
322,39848,1.4994,0.2726,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
323,39848,1.9955,0.6349,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
324,39848,1.9955,0.8789,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
325,39848,1.9955,0.9222,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
326,39848,1.9992,0.3437,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
327,39848,1.9992,0.5621,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
328,39848,2.995,0.7140000000000001,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
329,39848,3.9985,0.313,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
330,39848,4.0023,0.6947,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
331,39848,4.0023,1.1139,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
332,39849,0.2443,0.0734,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
333,39849,0.2443,0.095,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
334,39849,0.248,0.1344,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
335,39849,0.248,0.2407,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
336,39849,0.4961,0.2919,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
337,39849,0.4961,0.2053,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
338,39849,0.4961,0.1522,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
339,39849,0.4961,0.1306,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
340,39849,0.9959,0.5361,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
341,39849,0.9959,0.4791,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
342,39849,0.9959,0.1996,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
343,39849,0.9996,0.2724,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
344,39849,1.4919,0.863,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
345,39849,1.4957,0.7528,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
346,39849,1.4957,0.4517,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
347,39849,1.9917,0.7727,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
348,39849,1.9955,0.7254,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
349,39849,1.9992,0.3535,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
350,39849,1.9992,0.4539,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
351,39849,3.991,0.4252,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
352,39849,3.9985,0.5924,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
353,39850,0.2471,0.3135,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
354,39850,0.2476,0.0891,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
355,39850,0.2476,0.1029,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
356,39850,0.4988,0.2447,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
357,39850,0.499,0.168,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
358,39850,0.499,0.1424,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
359,39850,0.9943,0.3374,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
360,39850,0.9982,0.2626,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
361,39850,0.9983,0.2213,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
362,39850,1.4971,0.4655,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
363,39850,1.501,0.4163,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
364,39850,1.5011,0.3435,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
365,39850,1.9928,0.4854,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
366,39850,1.9929,0.4224,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
367,39850,1.9998,0.6861,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
368,39850,2.0006,0.3614,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
369,39850,2.9983,0.8359,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
370,39850,3.9944,0.435,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
371,39850,3.9979,0.5354,Freshwater,3D,3D,Salvelinus alpinus (Linnaeus 1758),Daphnia longispina (O.F. Mller 1776)
372,39851,56.3075,2.93e-07,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
373,39851,155.9397,6.62e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
374,39851,256.4897,1.1400000000000001e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
375,39851,356.9788,8.54e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
376,39851,457.9784,1.13e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
377,39852,53.7633,2.91e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
378,39852,155.2127,9.699999999999999e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
379,39852,254.3245,1.4300000000000002e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
380,39852,355.7737,1.64e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
381,39852,454.418,2.11e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
382,39853,53.9653,8.529999999999999e-07,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
383,39853,155.7953,1.36e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
384,39853,255.2792,2.3199999999999998e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
385,39853,354.76300000000003,1.85e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
386,39853,454.2468,2.35e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
387,39854,55.4934,2e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
388,39854,154.7438,8.1e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
389,39854,254.4316,1.0199999999999999e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
390,39854,355.5975,2.0600000000000003e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
391,39854,455.2715,2.1e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
392,39855,55.1144,3.05e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
393,39855,154.6007,4.35e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
394,39855,255.4881,7.29e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
395,39855,354.5072,6.33e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
396,39855,455.3947,9.27e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
397,39856,54.8072,3.92e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
398,39856,154.2034,2.05e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
399,39856,254.9929,1.6800000000000002e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
400,39856,354.8537,1.65e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
401,39856,455.6433,2.97e-05,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
402,39857,53.9653,4.52e-06,Marine,2D,2D,Saduria entomon (Linnaeus 1758),Monoporeia affinis Lindstrm 1855
